adm1_name,adm2_name,mkt_name,c_maize_price,c_rice_price,c_sorghum_price,c_oil_price,c_food_price_index,Date,Population,Climate_Temperature,Climate_Precipitation,Climate_Humidity,Conflict_Critical,Conflict_Heightened,Conflict_Typical,Drought_NDVI_Critical,Drought_NDVI_Heightened,Drought_NDVI_Typical,Drought_rainfall_Critical,Drought_rainfall_Heightened,Drought_rainfall_Typical,Exchange_rates_Critical,Exchange_rates_Heightened,Exchange_rates_Typical,Food_prices_Critical,Food_prices_Heightened,Food_prices_Typical,Fuel_prices_Critical,Fuel_prices_Heightened,Fuel_prices_Typical,GLM_Estimated_population_living_in_areas_at_risk,GLM_Percentage_of_population_living_in_areas_at_risk,Heavy_rainfall_Critical,Heavy_rainfall_Heightened,Heavy_rainfall_Typical,ALCOHOLIC_BEVERAGES_TOBACCO_AND_NARCOTICS,ALL_GROUPS,CLOTHING_AND_FOOTWEAR,COMMUNICATION,EDUCATION,FOOD_AND_NON_ALCOHOLIC_BEVERAGES,FURNISHINGS_HOUSEHOLD_EQUIPMENT_AND_ROUTINE_MAINTENANCE_OF_THE_HOUSE,HEALTH,HOUSING_WATER_ELECTRICITY_GAS_AND_OTHER_FUELS,MISCELLANEOUS_GOODS_AND_SERVICES,RECREATION_AND_CULTURE,RESTAURANTS_AND_HOTELS,TRANSPORT,Exchange_Rate,"GDP_per_capita,_US_Dollars",Government_final_consumption,Gross_fixed_capital_formation,Household_final_consumption,Minus:_Imports_of_goods_and_services
Nugaal,Garoowe,Garowe,22053.53,14750.0,19000.0,30000.0,1.07,2015-06-01,,26.07,5.32,67.33,,15.0,59.0,1.0,,73.0,,,74.0,,,74.0,,4.0,70.0,,1.0,73.0,4786977.569,0.3572,,,74.0,1.2271835693750002,100.01735,5.03170221236,2.8578545967999998,3.9698958352,45.754994545688,2.9450909708600004,5.16055237,23.52030801364,2.81637939805,1.0060654599999999,1.8643986512000001,3.86292438129,22212.0,414.2630939,324289767.7,674627947.1,7281761394.0,3987254874.0
Nugaal,Garoowe,Garowe,21069.88,14500.0,18000.0,34812.32,1.1,2015-07-01,,27.18,0.15,53.89,,28.0,46.0,1.0,,73.0,,1.0,74.0,,,74.0,,3.0,71.0,,2.0,72.0,4340658.495,0.3239,,1.0,74.0,1.25086155,103.981608,5.1398560701900005,2.8968424127999994,4.115258504000001,47.67413588716,3.01929693903,5.308254945000001,24.81594008204,2.95466121346,1.02835681,1.8904900084,3.88765357565,22263.0,414.2630939,324289767.7,674627947.1,7281761394.0,3987254874.0
Nugaal,Garoowe,Garowe,20142.75,14300.0,15600.0,41946.55,1.14,2015-08-01,,27.01,0.95,56.26,5.0,27.0,42.0,3.0,1.0,73.0,1.0,3.0,71.0,,,74.0,,5.0,69.0,1.0,2.0,72.0,4589704.525,0.3425,,,74.0,1.25086155,105.2929745,5.16707327947,2.8968424127999994,4.130642612,48.731285879359994,3.0495526552200003,5.341342635,24.92411464874,2.9923104662199997,1.026181721,1.8918350496,3.8909316094999995,22273.0,414.2630939,324289767.7,674627947.1,7281761394.0,3987254874.0
Nugaal,Garoowe,Garowe,18658.63,14468.4,13000.0,36990.44,1.03,2015-09-01,,29.15,0.17,50.49,4.0,35.0,35.0,2.0,1.0,73.0,,3.0,71.0,,,74.0,,8.0,66.0,1.0,7.0,66.0,4653780.349,0.3473,,,74.0,1.25086155,105.328269,5.16718377348,2.8968424127999994,4.140964876,48.7477495992,3.0495411168800004,5.341342635,24.92411464874,2.99454234386,1.027431721,1.8918350496,3.89585924455,22269.0,414.2630939,324289767.7,674627947.1,7281761394.0,3987254874.0
Nugaal,Garoowe,Garowe,17876.77,14703.46,12350.0,38406.04,1.04,2015-10-01,,27.62,2.13,62.71,,26.0,48.0,1.0,1.0,72.0,2.0,3.0,69.0,,,74.0,,27.0,47.0,,12.0,62.0,5115386.806,0.3817,,15.0,59.0,1.233870761625,100.13349,5.04328269082,2.8578545967999998,3.987099608,45.832398674147996,2.9447996790500004,5.154352375,23.515448963809998,2.8317441947099997,1.00531546,1.8643986512000001,3.86292438129,22284.0,414.2630939,324289767.7,674627947.1,7281761394.0,3987254874.0
Nugaal,Garoowe,Garowe,16000.0,14937.33,16530.92,41873.19,1.11,2015-11-01,,24.56,3.73,71.78,3.0,28.0,43.0,1.0,1.0,72.0,1.0,4.0,69.0,,,74.0,,7.0,67.0,1.0,21.0,53.0,5265943.148,0.3929,,3.0,71.0,1.2271835693750002,100.1298037,5.027526544782001,2.8578545967999998,4.02756588,45.830575218511996,2.9436487984900004,5.186295725000001,23.45846607415,2.81938440762,1.00531546,1.8830630472000003,3.86292438129,22275.0,414.2630939,324289767.7,674627947.1,7281761394.0,3987254874.0
Nugaal,Garoowe,Garowe,16000.0,15000.0,16770.41,40385.86,1.1,2015-12-01,,23.65,0.11,61.5,3.0,23.0,48.0,2.0,,72.0,,5.0,69.0,,,74.0,,7.0,67.0,1.0,19.0,54.0,5235228.184,0.3906,,,74.0,1.23442197,100.2921321,5.032025490460001,2.8578545967999998,4.0468678240000004,45.996950399287996,2.9449104154700003,5.16055237,23.46964640923,2.81637939805,1.00531546,1.8642833454,3.86292438129,22286.0,414.2630939,324289767.7,674627947.1,7281761394.0,3987254874.0
Nugaal,Garoowe,Garowe,15667.0,16000.0,16404.13,38395.57,1.08,2016-01-01,,23.67,0.12,59.61,,17.0,57.0,1.0,1.0,72.0,,,74.0,,,74.0,,5.0,69.0,,4.0,70.0,4231328.102,0.3053,,,74.0,1.3090555425000001,99.7768138,4.972559451234,2.7549211180399995,4.240927804,44.807474849555994,2.97490197751,5.118496065,23.90158766686,2.86378248838,0.9791039788000001,2.104835614,3.7491672261809996,22688.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,16988.97,15584.83,17411.9,37287.52,1.09,2016-02-01,,23.7,0.03,55.65,,24.0,50.0,,2.0,72.0,,,74.0,74.0,,74.0,,,74.0,,,74.0,3673043.477,0.265,,,74.0,1.219967535625,99.69783099,5.014688838948,2.7549211180399995,4.240927804,44.864220277536,2.9362458780700003,5.060453425,23.90158766686,2.8729274106999996,0.9756150194000001,2.107108772,3.7491672261809996,22736.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,18013.88,15666.0,17549.3,37665.76,1.11,2016-03-01,,27.3,0.09,57.37,11.0,24.0,39.0,1.0,1.0,72.0,,1.0,73.0,,74.0,74.0,,,74.0,,2.0,74.0,3298067.08,0.238,,,74.0,1.3090555425000001,100.0137623,4.970014831073001,2.7549211180399995,4.240927804,44.894084160367996,2.9476696169800003,5.078752655000001,23.90158766686,2.87142505411,0.9781343816000001,2.31322272,3.7539667019659997,22751.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,19260.5,15728.14,17526.4,33000.0,1.06,2016-04-01,,27.86,3.1,62.14,2.0,33.0,39.0,,4.0,74.0,,5.0,74.0,,,74.0,,,74.0,1.0,,74.0,3340866.82,0.2411,4.0,2.0,68.0,1.3395212150000002,100.5560579,5.001350152156,2.7715500111599995,4.061408344,46.858699808359994,3.06397987267,4.5865798915000004,22.993088826199,2.6401604437799997,0.9939363026,2.310143032,3.9356399904899995,22940.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,20643.33,14833.0,18152.99,33000.0,1.08,2016-05-01,,27.73,1.37,63.94,,38.0,36.0,,,74.0,6.0,1.0,73.0,,74.0,74.0,,,74.0,,1.0,74.0,2773724.283,0.2001,,1.0,73.0,1.3395212150000002,100.7362936,4.9884905919780005,2.759835673,4.061408344,47.137765099,3.0071042685000005,4.7005512335,22.845443419324,2.656454454945,0.9939363026,2.310143032,3.9356399904899995,23017.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,21525.78,16897.41,16346.24,31897.69,1.08,2016-06-01,,28.69,0.07,47.94,1.0,42.0,31.0,1.0,2.0,74.0,3.0,2.0,72.0,,74.0,74.0,,2.0,74.0,1.0,,74.0,2376539.811,0.1715,,,74.0,1.3396888150000001,100.9093174,5.010626299088001,2.77395265952,3.9983416476,47.2365975556,3.0254089981400005,4.800941235,22.819918660587,2.675512486511,0.9987888639000001,2.310020112,3.9195200925399996,22993.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,21420.0,18850.0,17876.85,33844.58,1.14,2016-07-01,,26.98,0.16,50.11,,37.0,37.0,3.0,2.0,74.0,8.0,1.0,73.0,,74.0,74.0,2.0,8.0,74.0,2.0,17.0,74.0,2139745.543,0.1544,,,74.0,1.3396888150000001,101.2554095,5.010626299088001,2.7622383216399995,3.9983416476,47.64244899528,2.96488825129,4.800941235,22.819918660587,2.691191113368,0.9955859472,2.310020112,3.9195200925399996,23037.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,25440.0,18300.0,19590.27,34348.82,1.21,2016-08-01,,27.5,0.33,49.09,,33.0,41.0,4.0,1.0,74.0,7.0,8.0,66.0,,74.0,74.0,5.0,1.0,73.0,,13.0,74.0,2568928.264,0.1854,,,74.0,1.2951448112500001,101.2086205,5.010626299088001,2.7798098285999995,3.9983416476,47.60053620504,2.9734434410900006,4.800941235,22.819918660587,2.704256635518,0.9960614965000001,2.310020112,3.9195200925399996,23043.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,18583.0,16884.43,18121.19,30520.71,1.05,2016-09-01,,28.26,0.29,49.18,,17.0,57.0,6.0,6.0,74.0,2.0,10.0,62.0,,74.0,74.0,2.0,7.0,74.0,,3.0,74.0,2691476.038,0.1942,,,74.0,1.28623601,101.112105,5.010626299088001,2.7915241667599995,3.9983416476,47.493784638239994,2.9694057487300003,4.800941235,22.830718592531,2.704256635518,0.9967298241000001,2.310020112,3.9195200925399996,22990.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,21250.87,15768.34,19516.2,29143.39,1.07,2016-10-01,,26.66,0.84,59.67,2.0,29.0,43.0,33.0,3.0,71.0,19.0,18.0,37.0,,74.0,74.0,1.0,21.0,74.0,1.0,5.0,74.0,2921907.825,0.2108,,,74.0,1.2893386612500002,100.8178649,5.06850950898,2.9786614368,4.1108906880000005,46.524531773919996,3.0206207921400003,5.069491065,22.865651825586003,2.81307300694,0.9996116772000001,2.1780507460000003,3.89943370596,23057.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,22167.0,14300.0,21732.33,33923.38,1.15,2016-11-01,,25.61,0.03,56.06,3.0,22.0,49.0,6.0,2.0,66.0,25.0,26.0,23.0,,74.0,74.0,1.0,2.0,72.0,,1.0,73.0,2900983.651,0.2093,,,74.0,1.29199956,103.6476581,5.03489990408,2.9974307943999996,4.04288192,47.59114151284,2.9699778370900005,5.301371615000001,24.26532328083,2.8280305028,0.9869008637000001,2.31905457,4.01864570159,23528.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,25686.5,15000.0,23616.37,32500.0,1.2,2016-12-01,,24.22,0.06,56.65,1.0,25.0,48.0,8.0,8.0,58.0,2.0,32.0,40.0,,74.0,74.0,7.0,24.0,50.0,,3.0,71.0,3697163.59,0.2668,3.0,2.0,69.0,1.2893386612500002,101.5094716,5.06850950898,2.6482855265999996,3.9127199544000004,47.69236818756,2.9794447725700004,4.8884021825,22.865651825586003,2.8529989476299997,1.031855614,2.3425707019999997,3.93732577238,23961.0,417.987054,386948033.8,707091255.2,7562873480.0,4194168700.0
Nugaal,Garoowe,Garowe,27566.89,16000.0,23568.91,29305.78,1.2,2017-01-01,,22.79,0.0,56.35,1.0,30.0,43.0,6.0,12.0,56.0,9.0,19.0,55.0,,74.0,74.0,13.0,56.0,18.0,2.0,8.0,66.0,4211781.765,0.2911,,,74.0,1.302351575,102.3119565,5.0273962054100005,2.6407844923599995,4.183466516,46.885418385719994,2.9914472773100003,4.9164197815,24.26154200399,2.84964549422,0.9914516942,2.331885574,3.9301475227299996,23994.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,28880.42,15899.02,26869.92,30359.13,1.27,2017-02-01,,24.7,0.01,57.58,,16.0,58.0,5.0,12.0,57.0,7.0,8.0,66.0,,,74.0,1.0,61.0,12.0,1.0,56.0,17.0,4478405.262,0.3095,,,74.0,1.2800795737500001,101.6356825,5.015736165931001,2.63980358852,4.112724324,45.887633064724,2.9941044269200003,4.921285976,24.55501070039,2.85396272758,0.9929321246000001,2.428750622,3.9536591767399996,21526.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,27469.57,16353.02,26090.23,28348.12,1.22,2017-03-01,,26.31,0.08,54.51,,15.0,59.0,6.0,14.0,54.0,,18.0,56.0,,,74.0,1.0,67.0,6.0,1.0,67.0,6.0,4600368.034,0.3179,,,74.0,1.302351575,101.5185534,5.0492014566100005,2.6436072779199997,4.0484721839999995,46.14125917896,2.96761031212,4.775107360500001,24.540066013900002,2.750493779941,0.9560598021,2.403968046,3.94035641883,21197.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,23500.0,17000.0,27000.0,28005.16,1.19,2017-04-01,,28.56,0.28,54.0,1.0,28.0,46.0,10.0,20.0,44.0,15.0,34.0,25.0,,,74.0,5.0,63.0,6.0,6.0,57.0,11.0,5065364.653,0.3501,,,74.0,1.2800795737500001,102.889318,5.17102818739,2.6436072779199997,4.267936208,47.51549079476,2.9857460715900004,4.927882583000001,24.08836688014,2.8507314007,0.9810259282,2.346971676,3.8304514372799994,23437.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,22000.0,16500.0,25500.0,27962.09,1.14,2017-05-01,,28.15,2.31,61.49,,20.0,54.0,16.0,23.0,35.0,16.0,22.0,36.0,,,74.0,1.0,70.0,3.0,6.0,60.0,8.0,6463662.242,0.4467,1.0,6.0,67.0,1.2800795737500001,104.5573304,5.17715812767,2.6407493859599995,4.281436208000001,48.874139712159995,3.0018972395100003,4.9809256070000005,24.3621940247,2.83709593443,1.000211255,2.392989736,3.7284535402529997,23622.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,22066.4,16750.0,26000.0,28856.06,1.16,2017-06-01,,29.46,0.01,47.35,4.0,13.0,57.0,22.0,22.0,30.0,22.0,16.0,36.0,,74.0,74.0,6.0,59.0,9.0,7.0,60.0,7.0,7080043.844,0.4893,,,74.0,1.3914395825,105.5802404,5.2032652411,2.6427636748799994,4.310017872,49.49607897104,2.9495158451400005,5.1697948,24.45764223651,2.7220078927149998,0.9891670692,2.466109658,3.7824375353699997,23245.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,21300.0,17811.06,22333.0,31515.74,1.16,2017-07-01,,28.32,0.02,46.6,,21.0,53.0,15.0,26.0,33.0,9.0,19.0,46.0,,,74.0,1.0,65.0,8.0,2.0,59.0,13.0,7274142.811,0.5027,,,74.0,1.3914395825,105.6633773,5.105330799060001,2.6427636748799994,4.304382704,49.70704161744,2.9405630133200003,5.13160506,24.46289810925,2.742985596329,0.9972462414000001,2.473369082,3.7637518632609996,23259.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,23500.0,18452.41,25000.0,36000.0,1.28,2017-08-01,,28.94,0.02,45.28,,21.0,53.0,17.0,23.0,34.0,11.0,21.0,42.0,,74.0,74.0,5.0,61.0,8.0,47.0,62.0,12.0,6051479.912,0.4182,,,74.0,1.50219950375,105.7458973,5.027858898511001,2.6427636748799994,4.012917152,49.61648927068,2.9389740860400004,5.1450531900000005,24.81129509325,2.77422156587,1.007726488,2.474059908,3.7923384790199997,23197.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,20000.0,19548.57,22000.0,34500.0,1.19,2017-09-01,,28.96,0.07,50.0,,25.0,49.0,17.0,18.0,39.0,10.0,18.0,46.0,,,74.0,2.0,65.0,7.0,47.0,50.0,24.0,6128859.69,0.4236,,1.0,73.0,1.6321083187500003,106.6707653,5.056185093520001,2.6427636748799994,4.012702364,50.35504844808,2.9570574307400004,5.16468321,24.769867820850003,2.79994232054,1.009569535,2.477081376,3.7937557426599997,23203.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,22996.85,20600.0,18100.0,34848.42,1.2,2017-10-01,,28.39,0.01,54.55,3.0,20.0,51.0,17.0,14.0,43.0,25.0,11.0,38.0,,,74.0,1.0,55.0,18.0,1.0,26.0,47.0,6328706.446,0.4374,,,74.0,1.6321083187500003,107.3479462,5.063451451640001,2.6427636748799994,4.015454968,50.44602956536,2.9811372196800003,5.16468321,25.229724590489997,2.8262282438499997,1.015931559,2.4745103680000002,3.8559230728199996,23365.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,25700.3,23600.0,18900.0,34653.6,1.28,2017-11-01,,25.85,0.01,53.37,6.0,30.0,38.0,18.0,20.0,36.0,4.0,19.0,51.0,,,74.0,1.0,49.0,24.0,1.0,8.0,65.0,7625940.687,0.527,,4.0,70.0,1.64440491875,107.5518937,5.060217342720001,2.6427636748799994,4.018895724,50.82649413468,2.9665369154100003,5.210130605,25.011606339980002,2.8325430100799998,1.0147974290000001,2.477081376,3.84642226566,23595.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,29200.0,21400.0,19160.0,35000.0,1.3,2017-12-01,,22.69,0.0,52.52,,28.0,46.0,20.0,19.0,35.0,4.0,10.0,60.0,,,74.0,6.0,43.0,31.0,1.0,5.0,68.0,7726220.258,0.534,,,74.0,1.6321083187500003,107.6921335,5.058631041680001,2.6427636748799994,4.017175344,50.7893938596,2.9643327203600003,5.180837065,25.19140096907,2.82416132525,1.014101826,2.531218292,3.84600905858,23536.0,412.0,486000000.0,784000000.0,7968000000.0,4624000000.0
Nugaal,Garoowe,Garowe,28490.95,20560.08,18500.0,33700.0,1.26,2018-01-01,,22.14,0.0,54.06,3.0,27.0,44.0,13.0,21.0,40.0,1.0,,74.0,,,74.0,6.0,51.0,17.0,2.0,27.0,45.0,8263887.002,0.5517,,,74.0,1.6308262675000003,106.2352805,5.0378279928300005,2.6427636748799994,4.017175344,50.03229382172,2.96434301345,4.9235200365,24.76875551811,2.8241485001499997,1.012879878,2.531218292,3.8495281311499996,23566.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,28900.0,20214.85,16250.0,34069.96,1.24,2018-02-01,,24.41,0.0,54.59,,17.0,57.0,14.0,14.0,46.0,2.0,1.0,73.0,,,74.0,7.0,61.0,6.0,2.0,61.0,11.0,8022199.249,0.5356,,,74.0,1.6976422737499999,107.4257894,5.0378279928300005,2.6427636748799994,4.047987428,51.010281763159995,2.9654973250400003,4.9235200365,24.87063485489,2.82539720507,1.012879878,2.531218292,3.86013868682,23547.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,28800.0,18667.43,20000.0,33750.0,1.26,2018-03-01,,26.32,0.0,52.6,1.0,20.0,53.0,11.0,10.0,53.0,1.0,1.0,73.0,,,74.0,11.0,64.0,10.0,1.0,66.0,7.0,8995807.728,0.6006,,1.0,74.0,1.51946625875,107.3905062,5.0384443137,2.64257349048,4.020930248,51.07663622256,2.9532143841400003,4.950626558,24.91681611304,2.82286544446,1.0127955690000001,2.531218292,3.9049193010099996,23307.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,28485.34,18000.0,20500.0,34412.42,1.26,2018-04-01,,28.31,0.49,59.52,,25.0,49.0,6.0,7.0,61.0,1.0,1.0,73.0,,,74.0,2.0,65.0,7.0,7.0,60.0,7.0,9523100.976,0.6358,2.0,23.0,49.0,1.3837472750000002,108.7317946,5.031280990100001,2.64115056548,4.015914896,52.49378370208,2.907002837563,4.950626558,24.912191490949997,2.8433225094,1.016119185,2.624551626,3.9121029719199996,23417.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,28091.39,16800.0,23000.0,35113.38,1.28,2018-05-01,,29.32,0.11,52.27,3.0,25.0,46.0,2.0,6.0,66.0,,1.0,73.0,,,74.0,1.0,55.0,18.0,9.0,57.0,8.0,9494149.932,0.6338,3.0,9.0,62.0,1.43598358625,110.3196992,5.18402681399,2.64115056548,4.015914896,53.770066506999996,2.95011462873,4.9787260485000004,24.91428848852,2.83801949675,1.018126707,2.620539736,3.9527416642999995,23394.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,27800.0,18489.27,26000.0,36000.0,1.35,2018-06-01,,28.87,0.28,48.3,,33.0,41.0,1.0,3.0,70.0,,1.0,73.0,,,74.0,1.0,25.0,48.0,10.0,19.0,45.0,7772458.971,0.5189,,,74.0,1.3760549675,109.7625924,5.528399320560001,2.64115056548,4.015914896,53.180996677399996,2.9658278876400006,4.9787260485000004,24.647571710079998,2.8365421726499997,1.018126707,2.620539736,3.9527416642999995,23581.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,27800.0,19741.49,28000.0,35833.31,1.38,2018-07-01,,28.02,0.0,45.34,,21.0,53.0,1.0,2.0,71.0,,1.0,73.0,,,74.0,1.0,11.0,62.0,8.0,7.0,59.0,6114366.114,0.4082,,,74.0,1.4428709725,108.9395172,5.20457197474,2.64115056548,4.015914896,52.677356185639994,2.97943551963,4.952325162000001,24.57128004173,2.86226853103,1.019062002,2.620539736,3.9527416642999995,24418.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,27800.0,19500.0,28000.0,35871.45,1.38,2018-08-01,,28.01,0.05,48.35,,16.0,58.0,1.0,2.0,71.0,,,74.0,,,74.0,,11.0,63.0,8.0,7.0,59.0,5018930.868,0.3351,,,74.0,1.4428709725,109.0870703,5.45717725185,2.64115056548,4.015914896,52.825642876559996,3.0558691814500003,4.952325162000001,24.24150744507,2.86226853103,1.019062002,2.620539736,3.9527416642999995,24395.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,27800.0,22800.0,28300.0,35848.72,1.43,2018-09-01,,28.89,0.01,51.05,,29.0,45.0,1.0,3.0,70.0,,,74.0,,,74.0,1.0,10.0,64.0,11.0,10.0,53.0,4196122.215,0.2801,,,74.0,1.5361329250000002,110.361435,5.460698216640001,2.64115056548,3.8992950660000005,53.11078240856,3.0656137139200004,5.015482815,25.03936832921,2.93945910721,1.025378435,2.654289736,3.9737837044099997,24437.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,25800.0,23545.12,24872.45,36000.0,1.37,2018-10-01,,28.22,0.03,52.29,,28.0,46.0,2.0,3.0,69.0,,1.0,73.0,,,74.0,1.0,14.0,59.0,11.0,41.0,22.0,4224594.876,0.282,,1.0,74.0,1.5882775275,111.6178267,5.45600554353,2.64892211584,4.0245247200000005,53.337687555959995,3.07886775644,5.1387249950000005,25.56786359341,3.01455272137,1.0438082850000001,2.654289736,4.06430217349,24457.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,24000.0,20474.78,24000.0,36155.94,1.3,2018-11-01,,26.39,0.0,55.73,,18.0,56.0,2.0,4.0,68.0,,15.0,74.0,,74.0,74.0,1.0,12.0,61.0,11.0,24.0,39.0,3857579.408,0.2575,,,74.0,1.57268712625,111.8485192,5.45011244583,2.6422434455199997,4.017961112,53.787100432239995,3.0643367671800004,5.1387249950000005,25.58171859122,2.94660461029,1.019539636,2.6547509600000003,3.9727390411799997,24464.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,23643.06,20671.12,20000.0,36453.65,1.25,2018-12-01,,24.75,0.0,54.86,,29.0,45.0,4.0,1.0,70.0,,2.0,74.0,,,74.0,,13.0,61.0,10.0,17.0,47.0,4323216.43,0.2886,,4.0,70.0,1.554869525,111.1604276,5.476695392230001,2.6422434455199997,4.017961112,53.81526369876,3.0556743481700006,5.1387249950000005,24.72536274211,2.9759598874999997,1.02502246,2.752630612,3.9800193409599998,24468.0,419.0,495000000.0,868000000.0,8479000000.0,5122000000.0
Nugaal,Garoowe,Garowe,22300.0,21843.62,19000.0,35397.61,1.23,2019-01-01,,23.39,0.0,57.81,,28.0,46.0,3.0,1.0,70.0,,,74.0,,,74.0,1.0,12.0,62.0,11.0,9.0,54.0,4496009.878,0.2896,,,74.0,1.5960615450000002,109.617661,5.474981927760001,2.6422434455199997,4.017961112,52.31082124852,3.0560837980900004,5.12760282,24.74195848908,2.98262776225,1.025548776,2.6592972780000004,3.9824728041799995,24530.0,451.0,529000000.0,917000000.0,9330000000.0,5423000000.0
Nugaal,Garoowe,Garowe,21334.0,18903.73,22700.0,36000.0,1.23,2019-02-01,,25.23,0.0,56.95,,24.0,50.0,3.0,1.0,70.0,,7.0,74.0,,,74.0,,11.0,63.0,5.0,15.0,54.0,4931908.914,0.3177,,,74.0,1.725239155,110.7476481,5.5256586395500005,2.70644559332,4.0616587399999995,51.8628944974,3.0619546390900005,5.91345251,25.099689321,2.98185975482,1.02794082,2.699416166,4.08143825232,24476.0,451.0,529000000.0,917000000.0,9330000000.0,5423000000.0
Nugaal,Garoowe,Garowe,20000.0,18385.05,21300.0,35602.81,1.18,2019-03-01,,26.94,0.0,55.75,,19.0,55.0,3.0,1.0,70.0,,,74.0,,,74.0,,6.0,68.0,4.0,13.0,57.0,4643036.35,0.299,,,74.0,1.77423755875,110.7915774,5.605480192430001,2.70644559332,4.278471428,51.58260348384,3.0559573363600006,5.909881225,25.092224059280003,2.9815301497499997,1.023891924,2.699416166,4.08143825232,24467.0,451.0,529000000.0,917000000.0,9330000000.0,5423000000.0
Nugaal,Garoowe,Garowe,20300.0,19808.96,21300.0,35750.0,1.21,2019-04-01,,28.88,0.0,54.0,,7.0,67.0,1.0,4.0,69.0,3.0,29.0,42.0,,,74.0,,6.0,68.0,3.0,14.0,57.0,4067831.635,0.262,,,74.0,1.7965095612500002,114.8903218,5.664430539960001,2.70644559332,4.278471428,55.44069563184,3.0559573363600006,5.909881225,25.208813725040002,3.00053864042,1.0233762419999999,2.699416166,4.105785722869999,24472.0,451.0,529000000.0,917000000.0,9330000000.0,5423000000.0
Nugaal,Garoowe,Garowe,20038.97,21580.0,19500.0,34372.02,1.19,2019-05-01,,29.85,0.0,53.09,2.0,9.0,63.0,1.0,4.0,69.0,5.0,8.0,66.0,,,74.0,,5.0,69.0,4.0,10.0,60.0,3916001.163,0.2522,,11.0,63.0,1.7965095612500002,116.8103854,6.111437465240001,2.69706505908,4.237182376,57.6179232724,3.0825203911300005,5.925960440000001,24.41756691502,2.9902218003499996,1.023082699,2.771738356,4.13917702757,24663.0,451.0,529000000.0,917000000.0,9330000000.0,5423000000.0
