ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,11/1/2017,2017,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,14834.45,15518.57,14150.32,14245.96,1.97,7.5,42614.95,43126.09,41815.35,41815.35,2.56,7.2,14365.4,14581.68,14167.71,14581.68,2.19,7.4,17152.61,17887.41,15910.99,15910.99,13.42,6.7,1.1,1.12,1.08,1.08,4.23,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,12/1/2017,2017,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13733.78,14325.93,13141.63,13287.9,-8.31,7.5,41774.9,42295.18,41254.62,41306.15,-0.86,7.2,14674.44,14893,14281.31,14281.31,0.72,7.4,15699.47,16544.01,13165.99,13165.99,-15.21,6.7,1.06,1.08,1.02,1.02,-4.45,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,1/1/2018,2018,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13015.37,13762.58,12519.02,13762.58,-8.91,7.5,41242.96,41742.71,40743.22,41380.8,-0.79,7.2,14171.44,14440.81,13902.07,14315.08,0.44,7.4,12623.37,14423.61,11397.9,14423.61,-7.37,6.7,0.99,1.04,0.97,1.04,-3.19,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,2/1/2018,2018,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13587.12,14141.89,13032.36,13632.33,-8.08,7.5,41363.98,41837.77,40890.19,41632.81,-1.62,7.2,14298.51,14540.84,14056.18,14467.53,-0.42,7.4,14459.96,15877.28,13042.64,14432.72,-11.74,6.7,1.05,1.07,1.02,1.05,-4.39,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,3/1/2018,2018,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13929.84,14390.3,13314.1,13314.1,-12.39,7.5,41666.38,42124.79,41100.65,41100.65,-3.41,7.2,14531.12,14763.48,14298.77,14312.86,0.94,7.4,14947.5,15976.38,13918.62,14187.97,-17.77,6.7,1.07,1.09,1.03,1.03,-7.03,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,4/1/2018,2018,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13047.6,13517.94,12577.26,13228.67,-19.79,7.5,41084,41553.37,40626.26,41553.37,-3.15,7.2,14286.69,14518.47,14054.9,14479.88,-0.32,7.4,14132.71,14989.44,13275.98,14036.33,-27.58,6.7,1.02,1.04,1,1.04,-10.73,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,5/1/2018,2018,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13234.25,13655.36,12827.39,13655.36,-15.28,7.5,41608.88,42068.26,40301.84,40301.84,-6.83,7.2,14507.32,15210.16,14276.36,15210.16,6.62,7.4,13965.72,14627.93,12477.96,12477.96,-32.05,6.7,1.02,1.04,1,1.02,-11.26,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,6/1/2018,2018,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13660.06,14075.6,13128.03,13128.03,-18.49,7.5,40224.87,40878.58,39676.72,40878.58,-6.76,7.2,15579.12,15991.54,14952.31,14952.31,3.02,7.4,12273.33,13116.76,11429.89,12382.28,-31.97,6.7,1.01,1.03,1,1.01,-12.22,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,7/1/2018,2018,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13202.38,13625.51,12784.39,13625.51,-11.95,7.5,40906.38,41455.89,40356.88,40991.67,-4.54,7.2,14908.35,15343.41,14434.2,14434.2,0.47,7.4,12216.71,12857.04,9766.48,9766.48,-46.12,6.7,1.01,1.02,0.98,0.98,-13.3,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,8/1/2018,2018,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13557.51,13982.39,13132.63,13378.77,-17.73,7.5,41039.98,41555.13,40524.84,41151.25,-2.7,7.2,14184.83,14580.62,13789.04,14400.47,-0.65,7.4,9444.59,10528.73,8360.44,9336.99,-44.37,6.7,0.97,0.98,0.95,0.97,-12.87,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,9/1/2018,2018,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13510.49,13883.08,12727.02,12727.02,-16.01,7.5,41218.49,41705.43,40698.33,40698.33,-4.98,7.2,14303.69,14634.11,13973.28,14532.34,0.98,7.4,8986.31,9732.47,8240.15,8927.83,-48.78,6.7,0.96,0.98,0.95,0.96,-14.39,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,10/1/2018,2018,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12340.97,12799.94,11044.97,11044.97,-26.2,7.5,40712.19,41955.53,40235.59,41955.53,-1.47,7.2,14640.16,15710.59,14345.23,15710.59,9.16,7.4,8948.86,9717.17,8418.32,9717.17,-42.69,6.7,0.95,0.98,0.94,0.98,-11.77,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,11/1/2018,2018,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10415.17,11019.5,9810.85,10074.65,-29.28,7.5,42122.03,42704.43,41539.64,41764.21,-0.12,7.2,16244.8,16854.2,15342.89,15342.89,5.22,7.4,9938.81,10898.13,9312.2,10898.13,-31.51,6.7,0.98,1,0.97,0.97,-9.79,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,12/1/2018,2018,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9355.5,9823.76,8887.24,9654.92,-27.34,7.5,41872.73,42421.41,41324.04,41628.31,0.78,7.2,15345.02,15961.81,14728.23,15127.71,5.93,7.4,11390.38,12167.84,10612.91,11369.67,-13.64,6.7,0.98,0.99,0.96,0.97,-5.19,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,1/1/2019,2019,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9425.39,9816.34,9034.45,9798.87,-28.8,7.5,41704.03,42220.15,41187.92,41861.38,1.16,7.2,14943.37,15418.25,14468.5,14925.89,4.27,7.4,11677.83,12290.42,11065.25,11672.18,-19.08,6.7,0.96,0.97,0.95,0.97,-6.7,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,2/1/2019,2019,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9802.52,10174.86,9430.18,9739.81,-28.55,7.5,41955.43,42445.71,41276.5,41276.5,-0.86,7.2,14807.05,15173.38,14434.84,14434.84,-0.23,7.4,11747.48,12250.7,11244.26,12111.09,-16.09,6.7,0.97,0.99,0.96,0.96,-7.85,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,3/1/2019,2019,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9872.01,11573.64,9558.4,11573.64,-13.07,7.5,41294.38,41787.28,40801.48,41400.96,0.73,7.2,14247.56,14581.48,13913.65,14486.91,1.22,7.4,12273.91,12761.73,11155.24,11155.24,-21.38,6.7,0.96,0.98,0.95,0.98,-5.18,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,4/1/2019,2019,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12348.01,13303.94,11392.08,12473.03,-5.71,7.5,41444.01,41911.94,40976.07,41775.24,0.53,7.2,14439.27,14736.74,14141.81,14355.47,-0.86,7.4,11090.28,11755.05,10425.51,11661.11,-16.92,6.7,0.98,1,0.97,1,-3.64,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,5/1/2019,2019,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13446.71,14267.08,12626.33,13066.29,-4.31,7.5,41862.68,42320.69,41183.95,41183.95,2.19,7.2,14345.63,14609.93,14094.18,14609.93,-3.95,7.4,11641.05,12266.31,10729.73,10729.73,-14.01,6.7,1.01,1.02,0.99,0.99,-2.52,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,6/1/2019,2019,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13452.61,14164.37,12740.85,13681.26,4.21,7.5,41196.75,41664.77,40396.35,40396.35,-1.18,7.2,14693.98,14952.59,14435.36,14497.16,-3.04,7.4,10742.65,11376.91,9011.14,9011.14,-27.23,6.7,0.99,1.01,0.96,0.96,-4.62,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,7/1/2019,2019,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13922.24,14536.63,13307.84,13436.31,-1.39,7.5,40339.07,40864.1,39853.02,40864.1,-0.31,7.2,14488.4,14731.72,14245.08,14321.04,-0.78,7.4,8617.81,10236.01,7754.79,10236.01,4.81,6.7,0.95,0.98,0.93,0.98,0.05,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,8/1/2019,2019,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13387.59,13929.56,12845.62,13385.69,0.05,7.5,40893.4,42020.27,40407.11,42020.27,2.11,7.2,14226.34,14454.56,13998.12,14165.89,-1.63,7.4,10339.75,12562.22,9147.9,12562.22,34.54,6.7,0.98,1.02,0.96,1.02,4.94,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,9/1/2019,2019,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13306.09,13758.06,12854.11,13384,5.16,7.5,42185.93,42754.88,41616.98,42141.5,3.55,7.2,14077.6,14369.44,13870.71,14369.44,-1.12,7.4,13692.98,15454.92,11931.04,14918.36,67.1,6.7,1.05,1.08,1.03,1.05,10.31,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,10/1/2019,2019,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13324.09,13714.38,12933.8,13636.38,23.46,7.5,42283.91,42816.61,41751.22,42335.67,0.91,7.2,14455.83,14697.22,14214.44,14643.25,-6.79,7.4,16018.17,17681.41,14354.94,15307.44,57.53,6.7,1.08,1.1,1.06,1.07,9.56,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,11/1/2019,2019,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13791.87,14171.49,11989.44,11989.44,19.01,7.5,42470.59,42973.39,41753.43,41753.43,-0.03,7.2,14783.8,15021.02,14546.57,14815.63,-3.44,7.4,15593.75,16876.08,14311.43,15268.42,40.1,6.7,1.07,1.09,1.04,1.04,7.36,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,12/1/2019,2019,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11454.97,12220.73,10689.21,11709.28,21.28,7.5,41798.83,42305.89,41291.78,41589.11,-0.09,7.2,14926.34,15215.01,14709.13,15215.01,0.58,7.4,15173.98,16132.86,14215.09,14699.98,29.29,6.7,1.03,1.04,1.01,1.03,6.98,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,1/1/2020,2020,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11292.83,11903.75,10681.9,11343.12,15.76,7.5,41619.58,42099.25,41139.91,41810.22,-0.12,7.2,15383.42,15634.85,14713.83,14713.83,-1.42,7.4,14658.51,15410.32,13906.7,14421.85,23.56,6.7,1.02,1.04,1.01,1.02,5.15,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,2/1/2020,2020,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11108.67,11591.32,10626.03,11508.63,18.16,7.5,41872.41,42367.26,41412.14,42367.26,2.64,7.2,14553.13,14928.75,14177.51,14596.08,1.12,7.4,14395.49,15503.22,13785.06,15503.22,28.01,6.7,1.02,1.04,1.01,1.04,8.27,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,3/1/2020,2020,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11649.21,12106.31,11203.8,12106.31,4.6,7.5,42488.13,42953.53,42022.73,42445.84,2.52,7.2,14472.72,14773.55,14171.89,14472.6,-0.1,7.4,15826.19,16664.12,14988.26,15513.61,39.07,6.7,1.05,1.07,1.04,1.05,7.53,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,4/1/2020,2020,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12354.45,12803.15,11905.75,12551.94,0.63,7.5,42553.57,43248.37,42108.7,43248.37,3.53,7.2,14416.08,15924.05,14164.97,15924.05,10.93,7.4,15826.34,16516.15,14168.41,14168.41,21.5,6.7,1.06,1.08,1.05,1.07,7.01,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,5/1/2020,2020,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12967.69,14847.42,12563.19,14847.42,13.63,7.5,43428.15,43904.26,42952.03,43874.26,6.53,7.2,16616.91,17659.4,15796.12,17659.4,20.87,7.4,13907.77,14858.29,12957.26,14483.62,34.99,6.7,1.07,1.13,1.06,1.13,14.17,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,6/1/2020,2020,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15908.29,16981.08,14523.6,14523.6,6.16,7.5,44083.39,45790.89,43606.49,45790.89,13.35,7.2,18652.3,19527.39,17777.21,17830.02,22.99,7.4,14398.89,15201.01,13596.77,13854.11,53.74,6.7,1.16,1.19,1.14,1.14,18.58,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,7/1/2020,2020,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15044.94,16076.98,14012.9,14652.13,9.05,7.5,46171.41,46852.19,45447.7,45447.7,11.22,7.2,18099.15,18871.24,17327.07,17773.53,24.11,7.4,13973.56,14640.71,13306.41,13878.89,35.59,6.7,1.17,1.19,1.14,1.14,16.35,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,8/1/2020,2020,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,14478.78,15329.17,13628.39,14647.27,9.42,7.5,45683.81,46339.93,45027.7,45929.8,9.3,7.2,17630.38,18234.19,17026.56,17659.38,24.66,7.4,13860.2,14414.06,13306.34,14270.5,13.6,6.7,1.13,1.15,1.11,1.15,12.63,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,9/1/2020,2020,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,14540.29,15231.43,13849.15,14021.5,4.76,7.5,46161.67,46781.09,45542.24,45928.2,8.99,7.2,17619.52,18084.49,17154.56,17237.34,19.96,7.4,14452.34,14999.35,13905.33,14405.66,-3.44,6.7,1.15,1.17,1.12,1.14,7.99,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,10/1/2020,2020,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13801.24,14604.38,13214.12,14604.38,7.1,7.5,46103.09,46684.91,45521.27,46181.99,9.09,7.2,17026.8,17535.36,16622.67,17535.36,19.75,7.4,14601.33,15095.63,14107.02,14948.93,-2.34,6.7,1.14,1.16,1.12,1.16,8.55,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,11/1/2020,2020,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,14724.84,15355.77,14093.91,15179.04,26.6,7.5,46346.98,46896.76,45797.21,45834.45,9.77,7.2,17648.97,18064.79,17233.16,17872.15,20.63,7.4,15136.35,15749.69,14620.14,15749.69,3.15,6.7,1.17,1.18,1.15,1.18,12.89,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,12/1/2020,2020,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15564.21,16147.62,14980.8,15565.97,32.94,7.5,45926.78,46460.82,45392.75,46187.34,11.06,7.2,18038.17,18400.51,17675.84,18038.63,18.56,7.4,16095.63,16704.98,15486.27,15993.57,8.8,6.7,1.19,1.21,1.17,1.19,15.11,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,1/1/2021,2021,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15915.3,16419.43,15411.16,15525.79,36.87,7.5,46307.56,47061.74,45792.79,47061.74,12.56,7.2,18180.26,18489.38,17871.14,17924.74,21.82,7.4,16244.77,17634.65,15690.96,17634.65,22.28,6.7,1.2,1.22,1.18,1.22,19.27,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,2/1/2021,2021,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15517.68,15986.56,15048.79,15744.19,36.8,7.5,47259.54,47801.34,46717.73,46905.7,10.71,7.2,17835.76,18234.23,17538.28,18234.23,24.93,7.4,18084.37,19063.8,17104.94,18029.49,16.3,6.7,1.23,1.25,1.22,1.23,17.79,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,3/1/2021,2021,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15792.22,16222.52,15361.92,15798.74,30.5,7.5,47041.2,48725.14,46520.02,48725.14,14.79,7.2,18390.34,18722.14,18058.55,18482.21,27.7,7.4,18506.3,19302.04,17710.55,18322.6,18.11,6.7,1.24,1.26,1.22,1.26,19.86,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,4/1/2021,2021,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15821.64,16210.03,15433.26,15792.14,25.81,7.5,49043.09,49746.45,48339.72,49664.97,14.84,7.2,18581.2,18877.16,18285.25,18496.49,16.15,7.4,18436.54,19129.65,17743.44,18641.69,31.57,6.7,1.27,1.29,1.25,1.28,19.45,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,5/1/2021,2021,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15846.91,16206.4,15487.43,16077.86,8.29,7.5,50006.26,50694.15,49318.37,49929.88,13.8,7.2,18571.65,18843.08,18300.23,18809.15,6.51,7.4,18813.98,19457.06,18170.89,19245.25,32.88,6.7,1.29,1.3,1.27,1.29,14.52,7.2
SOM,Somalia,Gedo,Belet Xaawo,Belet Xaawo,3.78,41.89,gid_37800000418900000,6/1/2021,2021,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,16140.77,16502.91,15778.63,16294.83,12.2,7.5,50209.84,51423.12,49565.26,51423.12,12.3,7.2,18878.78,19161.16,18596.41,18931.5,6.18,7.4,19559.13,20221.84,18896.42,19942.7,43.95,6.7,1.3,1.33,1.29,1.33,15.86,7.2
